Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       2/130         scen_GetWriteStdDevFileFlag [147]
                0.00    0.00       2/4           coeff_GetStepDiffusion [224]
                0.00    0.00       1/1           timer_Init [324]
                0.00    0.00       1/9580        timer_Start [79]
                0.00    0.00       1/1           proc_SetProcessingType [277]
                0.00    0.00       1/1           landclassSetNumClasses [266]
                0.00    0.00       1/1           scen_GetCoeffDiffusionStart [286]
                0.00    0.00       1/1           coeff_SetStartSpread [250]
                0.00    0.00       1/1           scen_GetCoeffSpreadStart [298]
                0.00    0.00       1/1           coeff_SetStartDiffusion [247]
                0.00    0.00       1/1           coeff_SetStartBreed [246]
                0.00    0.00       1/1           scen_GetCoeffBreedStart [282]
                0.00    0.00       1/1           coeff_SetStartSlopeResist [249]
                0.00    0.00       1/1           scen_GetCoeffSlopeResistStart [294]
                0.00    0.00       1/1           coeff_SetStartRoadGravity [248]
                0.00    0.00       1/1           scen_GetCoeffRoadGravityStart [290]
                0.00    0.00       1/1           scen_GetCoeffSpreadStop [300]
                0.00    0.00       1/1           coeff_SetStopDiffusion [257]
                0.00    0.00       1/1           scen_GetCoeffDiffusionStop [288]
                0.00    0.00       1/1           scen_GetCoeffBreedStop [284]
                0.00    0.00       1/1           coeff_SetStopSpread [260]
                0.00    0.00       1/1           scen_GetCoeffSlopeResistStop [296]
                0.00    0.00       1/1           coeff_SetStopBreed [256]
                0.00    0.00       1/1           coeff_SetStopRoadGravity [258]
                0.00    0.00       1/1           scen_GetCoeffRoadGravityStop [292]
                0.00    0.00       1/1           coeff_SetStopSlopeResist [259]
                0.00    0.00       1/1           coeff_SetStepDiffusion [252]
                0.00    0.00       1/1           scen_GetCoeffDiffusionStep [287]
                0.00    0.00       1/1           coeff_SetStepSpread [255]
                0.00    0.00       1/1           scen_GetCoeffSpreadStep [299]
                0.00    0.00       1/1           coeff_SetStepBreed [251]
                0.00    0.00       1/1           scen_GetCoeffBreedStep [283]
                0.00    0.00       1/1           scen_GetCoeffRoadGravityStep [291]
                0.00    0.00       1/1           coeff_SetStepSlopeResist [254]
                0.00    0.00       1/1           scen_GetCoeffSlopeResistStep [295]
                0.00    0.00       1/1           scen_GetCoeffDiffusionBestFit [285]
                0.00    0.00       1/1           coeff_SetStepRoadGravity [253]
                0.00    0.00       1/1           scen_GetCoeffSpreadBestFit [297]
                0.00    0.00       1/1           coeff_SetBestFitDiffusion [242]
                0.00    0.00       1/1           coeff_SetBestFitBreed [241]
                0.00    0.00       1/1           scen_GetCoeffBreedBestFit [281]
                0.00    0.00       1/1           coeff_SetBestFitSpread [245]
                0.00    0.00       1/1           coeff_SetBestFitSlopeResist [244]
                0.00    0.00       1/1           scen_GetCoeffSlopeResistBestFit [293]
                0.00    0.00       1/1           coeff_SetBestFitRoadGravity [243]
                0.00    0.00       1/1           scen_GetCoeffRoadGravityBestFit [289]
                0.00    0.00       1/1409        scen_GetEchoFlag [104]
                0.00    0.00       1/1           igrid_init [265]
                0.00    0.00       1/1           scen_GetScenarioFilename [316]
                0.00    0.00       1/1           coeff_LogStart [238]
                0.00    0.00       1/1           coeff_LogStop [240]
                0.00    0.00       1/1           coeff_LogStep [239]
                0.00    0.00       1/1           coeff_LogBestFit [237]
                0.00    0.00       1/1           mem_CheckMemory [269]
                0.00    0.00       1/2           scen_GetLogMemoryMapFlag [231]
                0.00    0.00       1/1           igrid_ValidateGrids [263]
                0.00    0.00       1/1           igrid_LogIt [262]
                0.00    0.00       1/1           igrid_VerifyInputs [264]
                0.00    0.00       1/1           pgrid_Init [272]
                0.00    0.00       1/1           proc_SetTotalRuns [279]
                0.00    0.00       1/1           proc_SetLastMonteCarlo [275]
                0.00    0.00       1/1153        scen_GetMonteCarloIterations [132]
                0.00    0.00       1/1           proc_SetNumRunsExecThisCPU [276]
                0.00    0.00       1/4696        proc_GetCurrentRun [86]
                0.00    0.00       1/1           coeff_CreateCoeffFile [236]
                0.00    0.00       1/391         igrid_GetUrbanCount [138]
                0.00    0.00       1/1           proc_SetStopYear [278]
                0.00    0.00       1/165         igrid_GetUrbanYear [145]
                0.00    0.00       1/2           coeff_GetStartDiffusion [230]
                0.00    0.00       1/1           proc_SetCurrentRun [274]
                0.00    0.00       1/1           landclass_Init [267]
                0.00    0.00       1/1           scen_GetLogLandclassSummaryFlag [306]
                0.00    0.00       1/1           landclass_LogIt [268]
                0.00    0.00       1/1           scen_GetLogDebugFlag [305]
                0.00    0.00       1/1           scen_GetPostprocessingFlag [314]
                0.00    0.00       1/9580        timer_Stop [80]
                0.00    0.00       1/1           scen_GetLogBaseStatsFlag [303]
                0.00    0.00       1/1           stats_LogBaseStats [323]
                0.00    0.00       1/257         proc_GetTotalRuns [141]
                0.00    0.00       1/1           scen_GetLogColortablesFlag [304]
                0.00    0.00       1/1           color_LogIt [261]
                0.00    0.00       1/1           scen_GetLogTransitionMatrixFlag [307]
                0.00    0.00       1/1347        scen_GetWriteCoeffFileFlag [112]
                0.00    0.00       1/2           stats_CreateControlFile [233]
                0.00    0.00       1/2           stats_CreateStatsValFile [234]
                0.00    0.00       1/1           mem_LogMinFreeWGrids [270]
                0.00    0.00       1/1           stats_ConcatenateAvgFiles [322]
                0.00    0.00       1/1           coeff_ConcatenateFiles [235]
                0.00    0.00       1/1           scen_GetWhirlgifBinary [319]
                0.00    0.00       1/1345        scen_GetViewDeltatronAgingFlag [114]
-----------------------------------------------
                1.80 1274.30      32/32          main [1]
[2]     99.2    1.80 1274.30      32         drv_driver [2]
                1.47 1272.14      64/64          grw_grow [3]
                0.69    0.00      32/32          util_img_intersection [35]
                0.00    0.00     128/1629        scen_CloseLog [59]
                0.00    0.00     128/2394137413     mem_GetTotalPixels [17]
                0.00    0.00     160/5003        proc_GetProcessingType [85]
                0.00    0.00     128/1153        scen_GetMonteCarloIterations [132]
                0.00    0.00     128/3004        scen_GetLogFlag [89]
                0.00    0.00     128/1835        scen_GetLogFP [98]
                0.00    0.00     128/1628        scen_Append2Log [101]
                0.00    0.00      96/1539        scen_GetDoingLanduseFlag [102]
                0.00    0.00      64/9580        timer_Start [79]
                0.00    0.00      64/64          proc_SetCurrentMonteCarlo [167]
                0.00    0.00      64/96          coeff_GetSavedSpread [154]
                0.00    0.00      64/96          coeff_SetCurrentDiffusion [156]
                0.00    0.00      64/96          coeff_GetSavedDiffusion [151]
                0.00    0.00      64/96          coeff_SetCurrentBreed [155]
                0.00    0.00      64/96          coeff_GetSavedBreed [150]
                0.00    0.00      64/96          coeff_SetCurrentSpread [159]
                0.00    0.00      64/96          coeff_SetCurrentSlopeResist [158]
                0.00    0.00      64/96          coeff_GetSavedSlopeResist [153]
                0.00    0.00      64/96          coeff_SetCurrentRoadGravity [157]
                0.00    0.00      64/96          coeff_GetSavedRoadGravity [152]
                0.00    0.00      64/64          stats_InitUrbanizationAttempts [171]
                0.00    0.00      64/9580        timer_Stop [80]
                0.00    0.00      64/64          scen_GetLogUrbanizationAttemptsFlag [170]
                0.00    0.00      64/64          stats_LogUrbanizationAttempts [172]
                0.00    0.00      64/64          scen_GetLogCoeffFlag [169]
                0.00    0.00      64/64          coeff_LogCurrent [165]
                0.00    0.00      32/32          pgrid_GetCumulatePtr [182]
                0.00    0.00      32/32          pgrid_GetLand1Ptr [183]
                0.00    0.00      32/1376        trans_GetClassSlope [108]
                0.00    0.00      32/2912        pgrid_GetZPtr [90]
                0.00    0.00      32/1376        trans_GetFTransition [109]
                0.00    0.00      32/1377        landclass_GetNewIndicesPtr [107]
                0.00    0.00      32/32          stats_Analysis [186]
                0.00    0.00      32/98          igrid_GetLanduseGridPtr [149]
                0.00    0.00      32/9771        igrid_GridRelease [78]
-----------------------------------------------
                1.47 1272.14      64/64          drv_driver [2]
[3]     99.0    1.47 1272.14      64         grw_grow [3]
              833.71  116.75    1344/1344        spr_spread [4]
                5.45  186.39    1344/1344        delta_deltatron [5]
                1.85   88.24    1344/1344        stats_Update [8]
               37.53    0.00    2816/6848        util_condition_gif [7]
                0.35    1.38      21/32          gdif_WriteGIF [22]
                0.33    0.00      64/1408        util_init_grid [16]
                0.15    0.00    1344/1344        landclass_GetUrbanCode [46]
                0.02    0.00    1344/4032        util_copy_grid [49]
                0.01    0.00    8234/14232       proc_GetCurrentYear [56]
                0.01    0.00    1344/1344        stats_GetPercentUrban [60]
                0.00    0.00    1344/1344        coeff_WriteCurrentCoeff [63]
                0.00    0.00      64/1629        scen_CloseLog [59]
                0.00    0.00    1344/1345        scen_GetViewGrowthTypesFlag [69]
                0.00    0.00    1536/2394137413     mem_GetTotalPixels [17]
                0.00    0.00    4160/9771        igrid_GridRelease [78]
                0.00    0.00    2880/5003        proc_GetProcessingType [85]
                0.00    0.00    2816/2816        proc_GetStopYear [91]
                0.00    0.00    2688/2688        igrid_GetLanduseYear [96]
                0.00    0.00    2688/8072        mem_GetWGridPtr [84]
                0.00    0.00    2688/8072        mem_GetWGridFree [83]
                0.00    0.00    2688/2688        stats_SetSDG [97]
                0.00    0.00    1408/9580        timer_Start [79]
                0.00    0.00    1408/1408        pgrid_GetDeltatronPtr [105]
                0.00    0.00    1408/1539        scen_GetDoingLanduseFlag [102]
                0.00    0.00    1408/1412        igrid_GetUrbanGridPtr [103]
                0.00    0.00    1408/1409        scen_GetEchoFlag [104]
                0.00    0.00    1408/3004        scen_GetLogFlag [89]
                0.00    0.00    1408/9580        timer_Stop [80]
                0.00    0.00    1408/1408        scen_GetLogProcessingStatusFlag [106]
                0.00    0.00    1344/1377        landclass_GetNewIndicesPtr [107]
                0.00    0.00    1344/1346        landclass_GetClassesPtr [113]
                0.00    0.00    1344/1344        landclass_GetReducedClassesPtr [120]
                0.00    0.00    1344/1344        igrid_GetBackgroundGridPtr [116]
                0.00    0.00    1344/4037        igrid_GetSlopeGridPtr [87]
                0.00    0.00    1344/2912        pgrid_GetZPtr [90]
                0.00    0.00    1344/1344        pgrid_GetLand2Ptr [121]
                0.00    0.00    1344/1376        trans_GetClassSlope [108]
                0.00    0.00    1344/1376        trans_GetFTransition [109]
                0.00    0.00    1344/1344        stats_GetGrowthRate [125]
                0.00    0.00    1344/1344        coeff_SelfModication [115]
                0.00    0.00    1344/1344        proc_IncrementCurrentYear [122]
                0.00    0.00    1344/1344        stats_SetSNG [129]
                0.00    0.00    1344/1344        stats_SetRT [128]
                0.00    0.00    1344/1344        stats_SetOG [126]
                0.00    0.00    1344/1344        stats_SetPOP [127]
                0.00    0.00     256/1153        scen_GetMonteCarloIterations [132]
                0.00    0.00     256/257         proc_GetTotalRuns [141]
                0.00    0.00     213/1833        proc_GetCurrentMonteCarlo [99]
                0.00    0.00     213/4696        proc_GetCurrentRun [86]
                0.00    0.00     128/416         util_trim [136]
                0.00    0.00     126/126         timer_Format [148]
                0.00    0.00      64/165         igrid_GetUrbanYear [145]
                0.00    0.00      64/64          proc_SetCurrentYear [168]
                0.00    0.00      64/1835        scen_GetLogFP [98]
                0.00    0.00      64/1628        scen_Append2Log [101]
                0.00    0.00      64/64          proc_GetNumRunsExecThisCPU [166]
                0.00    0.00      64/64          timer_Read [173]
                0.00    0.00      64/98          igrid_GetLanduseGridPtr [149]
                0.00    0.00      21/398         scen_GetOutputDir [137]
                0.00    0.00      21/32          color_GetColortable [181]
-----------------------------------------------
              833.71  116.75    1344/1344        grw_grow [3]
[4]     73.9  833.71  116.75    1344         spr_spread [4]
               35.82    0.00    2688/6848        util_condition_gif [7]
               29.54    0.00    1344/1347        util_count_pixels [13]
               29.19    0.00 4780782628/6338911203     igrid_GetNumRows [12]
                6.96    0.00    1344/1408        util_init_grid [16]
                6.75    0.00 7015878023/46005069266     igrid_GetNumCols [11]
                2.97    0.62 47157110/47817727     spr_urbanize [18]
                1.88    0.86 111571542/2619426100     util_count_neighbors [10]
                1.16    0.00 198569525/4129874318     ran_random [14]
                0.04    0.67  680656/680656      spr_urbanize_nghbr [34]
                0.30    0.00  343144/1003761     util_get_next_neighbor [33]
                0.00    0.00    1344/14232       proc_GetCurrentYear [56]
                0.00    0.00    2688/2394137413     mem_GetTotalPixels [17]
                0.00    0.00    4032/9580        timer_Start [79]
                0.00    0.00    4032/9580        timer_Stop [80]
                0.00    0.00    4032/9771        igrid_GridRelease [78]
                0.00    0.00    2688/8072        mem_GetWGridPtr [84]
                0.00    0.00    2688/8072        mem_GetWGridFree [83]
                0.00    0.00    1344/2688        coeff_GetCurrentRoadGravity [94]
                0.00    0.00    1344/2688        coeff_GetCurrentDiffusion [93]
                0.00    0.00    1344/2688        coeff_GetCurrentBreed [92]
                0.00    0.00    1344/2688        coeff_GetCurrentSpread [95]
                0.00    0.00    1344/1344        igrid_GetExcludedGridPtr [117]
                0.00    0.00    1344/1344        igrid_GetRoadGridPtrByYear [118]
                0.00    0.00    1344/4037        igrid_GetSlopeGridPtr [87]
-----------------------------------------------
                5.45  186.39    1344/1344        grw_grow [3]
[5]     14.9    5.45  186.39    1344         delta_deltatron [5]
               65.41  116.17    1344/1344        delta_phase2 [6]
                0.83    0.80 136189704/962828562     util_get_neighbor [15]
                1.49    0.00 254431502/4129874318     ran_random [14]
                0.98    0.00 160484242/6338911203     igrid_GetNumRows [12]
                0.59    0.00 612209877/46005069266     igrid_GetNumCols [11]
                0.09    0.00 94316288/276575092     landclass_GetNumLandclasses [40]
                0.02    0.00 28682068/28682068     landclass_GetNumReducedclasses [51]
                0.02    0.00    1344/4032        util_copy_grid [49]
                0.00    0.00    2688/9580        timer_Start [79]
                0.00    0.00    2688/9580        timer_Stop [80]
-----------------------------------------------
               65.41  116.17    1344/1344        delta_deltatron [5]
[6]     14.1   65.41  116.17    1344         delta_phase2 [6]
               42.31   19.29 2507854558/2619426100     util_count_neighbors [10]
               17.91    0.00    1344/6848        util_condition_gif [7]
               15.69    0.00 2685758045/4129874318     ran_random [14]
                5.02    4.83 826638858/962828562     util_get_neighbor [15]
                8.29    0.00 8623561411/46005069266     igrid_GetNumCols [11]
                2.64    0.00 1557987392/2394137413     mem_GetTotalPixels [17]
                0.16    0.00 177903487/276575092     landclass_GetNumLandclasses [40]
                0.02    0.00 3714816/6338911203     igrid_GetNumRows [12]
                0.02    0.00    1344/4032        util_copy_grid [49]
                0.00    0.00    1344/9580        timer_Start [79]
                0.00    0.00    1344/1345        scen_GetViewDeltatronAgingFlag [114]
                0.00    0.00    1344/9580        timer_Stop [80]
-----------------------------------------------
               17.91    0.00    1344/6848        delta_phase2 [6]
               35.82    0.00    2688/6848        spr_spread [4]
               37.53    0.00    2816/6848        grw_grow [3]
[7]      7.1   91.25    0.00    6848         util_condition_gif [7]
-----------------------------------------------
                1.85   88.24    1344/1344        grw_grow [3]
[8]      7.0    1.85   88.24    1344         stats_Update [8]
               70.98   15.84    1344/1348        stats_compute_stats [9]
                1.41    0.00 836138880/2394137413     mem_GetTotalPixels [17]
                0.00    0.00    3072/14232       proc_GetCurrentYear [56]
                0.00    0.00     192/192         stats_Save [66]
                0.00    0.00    2688/8072        mem_GetWGridPtr [84]
                0.00    0.00    2688/8072        mem_GetWGridFree [83]
                0.00    0.00    1536/2912        pgrid_GetZPtr [90]
                0.00    0.00    1536/9771        igrid_GridRelease [78]
                0.00    0.00    1536/5003        proc_GetProcessingType [85]
                0.00    0.00    1344/1348        igrid_GetIGridExcludedPixelCount [110]
                0.00    0.00    1344/1348        igrid_GetIGridRoadPixelCount [111]
                0.00    0.00    1344/4037        igrid_GetSlopeGridPtr [87]
                0.00    0.00    1344/2688        coeff_GetCurrentDiffusion [93]
                0.00    0.00    1344/2688        coeff_GetCurrentSpread [95]
                0.00    0.00    1344/2688        coeff_GetCurrentBreed [92]
                0.00    0.00    1344/4032        coeff_GetCurrentSlopeResist [88]
                0.00    0.00    1344/2688        coeff_GetCurrentRoadGravity [94]
                0.00    0.00    1344/1344        igrid_TestForUrbanYear [119]
                0.00    0.00     192/192         igrid_GetUrbanGridPtrByYear [143]
                0.00    0.00     192/398         scen_GetOutputDir [137]
                0.00    0.00     192/4696        proc_GetCurrentRun [86]
-----------------------------------------------
                0.21    0.05       4/1348        stats_Init [39]
               70.98   15.84    1344/1348        stats_Update [8]
[9]      6.8   71.19   15.88    1348         stats_compute_stats [9]
                7.98    0.00 8297067936/46005069266     igrid_GetNumCols [11]
                7.91    0.00 1295070252/6338911203     igrid_GetNumRows [12]
                0.00    0.00    1348/2394137413     mem_GetTotalPixels [17]
-----------------------------------------------
                1.88    0.86 111571542/2619426100     spr_spread [4]
               42.31   19.29 2507854558/2619426100     delta_phase2 [6]
[10]     5.0   44.19   20.15 2619426100         util_count_neighbors [10]
               20.15    0.00 20955408800/46005069266     igrid_GetNumCols [11]
-----------------------------------------------
                0.00    0.00       1/46005069266     mem_Init [26]
                0.00    0.00       4/46005069266     stats_Init [39]
                0.00    0.00 1003761/46005069266     util_get_next_neighbor [33]
                0.00    0.00 1613832/46005069266     gdif_WriteColorKey [42]
                0.00    0.00 2019859/46005069266     spr_urbanize_nghbr [34]
                0.02    0.00 17422265/46005069266     trans_Init [45]
                0.05    0.00 47920983/46005069266     gdif_ReadGIF [24]
                0.15    0.00 152161938/46005069266     spr_urbanize [18]
                0.27    0.00 278800576/46005069266     gdif_WriteGIF [22]
                0.59    0.00 612209877/46005069266     delta_deltatron [5]
                6.75    0.00 7015878023/46005069266     spr_spread [4]
                7.98    0.00 8297067936/46005069266     stats_compute_stats [9]
                8.29    0.00 8623561411/46005069266     delta_phase2 [6]
               20.15    0.00 20955408800/46005069266     util_count_neighbors [10]
[11]     3.4   44.23    0.00 46005069266         igrid_GetNumCols [11]
-----------------------------------------------
                0.00    0.00       1/6338911203     mem_Init [26]
                0.00    0.00       4/6338911203     stats_Init [39]
                0.00    0.00    2766/6338911203     trans_Init [45]
                0.00    0.00   88629/6338911203     gdif_WriteGIF [22]
                0.01    0.00 1003761/6338911203     util_get_next_neighbor [33]
                0.01    0.00 2025405/6338911203     spr_urbanize_nghbr [34]
                0.02    0.00 3714816/6338911203     delta_phase2 [6]
                0.29    0.00 47817727/6338911203     spr_urbanize [18]
                0.29    0.00 47920972/6338911203     gdif_ReadGIF [24]
                0.98    0.00 160484242/6338911203     delta_deltatron [5]
                7.91    0.00 1295070252/6338911203     stats_compute_stats [9]
               29.19    0.00 4780782628/6338911203     spr_spread [4]
[12]     3.0   38.70    0.00 6338911203         igrid_GetNumRows [12]
-----------------------------------------------
                0.07    0.00       3/1347        igrid_ReadFiles [20]
               29.54    0.00    1344/1347        spr_spread [4]
[13]     2.3   29.60    0.00    1347         util_count_pixels [13]
-----------------------------------------------
                0.00    0.00  660617/4129874318     spr_urbanize_nghbr [34]
                0.16    0.00 27626067/4129874318     spr_urbanize [18]
                1.16    0.00 198569525/4129874318     spr_spread [4]
                1.49    0.00 254431502/4129874318     delta_deltatron [5]
                5.62    0.00 962828562/4129874318     util_get_neighbor [15]
               15.69    0.00 2685758045/4129874318     delta_phase2 [6]
[14]     1.9   24.12    0.00 4129874318         ran_random [14]
-----------------------------------------------
                0.83    0.80 136189704/962828562     delta_deltatron [5]
                5.02    4.83 826638858/962828562     delta_phase2 [6]
[15]     0.9    5.85    5.62 962828562         util_get_neighbor [15]
                5.62    0.00 962828562/4129874318     ran_random [14]
-----------------------------------------------
                0.33    0.00      64/1408        grw_grow [3]
                6.96    0.00    1344/1408        spr_spread [4]
[16]     0.6    7.29    0.00    1408         util_init_grid [16]
                0.00    0.00    1408/2394137413     mem_GetTotalPixels [17]
-----------------------------------------------
                0.00    0.00       1/2394137413     stats_Init [39]
                0.00    0.00     128/2394137413     drv_driver [2]
                0.00    0.00    1348/2394137413     stats_compute_stats [9]
                0.00    0.00    1408/2394137413     util_init_grid [16]
                0.00    0.00    1536/2394137413     grw_grow [3]
                0.00    0.00    2688/2394137413     spr_spread [4]
                0.00    0.00    4032/2394137413     util_copy_grid [49]
                1.41    0.00 836138880/2394137413     stats_Update [8]
                2.64    0.00 1557987392/2394137413     delta_phase2 [6]
[17]     0.3    4.05    0.00 2394137413         mem_GetTotalPixels [17]
-----------------------------------------------
                0.04    0.01  660617/47817727     spr_urbanize_nghbr [34]
                2.97    0.62 47157110/47817727     spr_spread [4]
[18]     0.3    3.01    0.63 47817727         spr_urbanize [18]
                0.29    0.00 47817727/6338911203     igrid_GetNumRows [12]
                0.16    0.00 27626067/4129874318     ran_random [14]
                0.15    0.00 152161938/46005069266     igrid_GetNumCols [11]
                0.02    0.00 30390258/30390258     stats_IncrementZFailure [53]
                0.02    0.00 11472948/11472948     stats_IncrementUrbanSuccess [54]
                0.00    0.00 3868007/3868007     stats_IncrementSlopeFailure [73]
                0.00    0.00 1680432/1680432     stats_IncrementDeltaFailure [74]
                0.00    0.00  406082/406082      stats_IncrementEcludedFailure [76]
-----------------------------------------------
                                                 <spontaneous>
[19]     0.3    3.56    0.00                 mem_GetPackedBytesPerGrid [19]
-----------------------------------------------
                0.00    3.37       1/1           main [1]
[20]     0.3    0.00    3.37       1         igrid_ReadFiles [20]
                0.00    1.99      11/12          igrid_Debug [23]
                0.00    0.91      11/11          igrid_echo_input [32]
                0.22    0.00      11/11          grid_SetMinMax [43]
                0.19    0.00      11/11          grid_histogram [44]
                0.07    0.00       3/1347        util_count_pixels [13]
                0.00    0.00      11/11          mem_GetIGridPtr [198]
-----------------------------------------------
                1.41    0.00      12/25          mem_LogPartition [27]
                1.52    0.00      13/25          mem_Init [26]
[21]     0.2    2.93    0.00      25         igrid_GetIGridCount [21]
-----------------------------------------------
                0.18    0.72      11/32          igrid_echo_input [32]
                0.35    1.38      21/32          grw_grow [3]
[22]     0.2    0.53    2.10      32         gdif_WriteGIF [22]
                0.70    1.13      32/36          gdImageGif [25]
                0.27    0.00 278800576/46005069266     igrid_GetNumCols [11]
                0.00    0.00   88629/6338911203     igrid_GetNumRows [12]
                0.00    0.00      32/1629        scen_CloseLog [59]
                0.00    0.00      21/21          gdImageString [68]
                0.00    0.00    8192/9216        gdImageColorAllocate [81]
                0.00    0.00     192/1835        scen_GetLogFP [98]
                0.00    0.00      32/9580        timer_Start [79]
                0.00    0.00      32/3004        scen_GetLogFlag [89]
                0.00    0.00      32/47          gdImageCreate [175]
                0.00    0.00      32/47          gdImageDestroy [176]
                0.00    0.00      32/9580        timer_Stop [80]
                0.00    0.00      32/79          scen_GetLogWritesFlag [163]
                0.00    0.00      32/1628        scen_Append2Log [101]
-----------------------------------------------
                0.00    0.18       1/12          main [1]
                0.00    1.99      11/12          igrid_ReadFiles [20]
[23]     0.2    0.00    2.17      12         igrid_Debug [23]
                0.31    1.86      11/11          gdif_ReadGIF [24]
                0.00    0.00      11/11          grid_dump [196]
                0.00    0.00      11/11          scen_GetEchoImageFlag [199]
-----------------------------------------------
                0.31    1.86      11/11          igrid_Debug [23]
[24]     0.2    0.31    1.86      11         gdif_ReadGIF [24]
                0.00    1.22      11/11          gdImageCreateFromGif [29]
                0.23    0.07 47903625/188872425     gdImageGetPixel [30]
                0.29    0.00 47920972/6338911203     igrid_GetNumRows [12]
                0.05    0.00 47920983/46005069266     igrid_GetNumCols [11]
                0.00    0.00      11/1629        scen_CloseLog [59]
                0.00    0.00      33/1835        scen_GetLogFP [98]
                0.00    0.00      11/9580        timer_Start [79]
                0.00    0.00      11/3004        scen_GetLogFlag [89]
                0.00    0.00      11/47          gdImageDestroy [176]
                0.00    0.00      11/9580        timer_Stop [80]
                0.00    0.00      11/79          scen_GetLogWritesFlag [163]
                0.00    0.00      11/1628        scen_Append2Log [101]
-----------------------------------------------
                0.09    0.14       4/36          gdif_WriteColorKey [42]
                0.70    1.13      32/36          gdif_WriteGIF [22]
[25]     0.2    0.79    1.27      36         gdImageGif [25]
                0.38    0.88 140968836/140968836     GIFNextPixel [28]
                0.01    0.00 3087241/3087241     output [55]
                0.00    0.00     823/823         cl_hash [135]
                0.00    0.00     216/216         Putword [142]
-----------------------------------------------
                0.02    1.52       1/1           main [1]
[26]     0.1    0.02    1.52       1         mem_Init [26]
                1.52    0.00      13/25          igrid_GetIGridCount [21]
                0.00    0.00       1/1629        scen_CloseLog [59]
                0.00    0.00       1/6338911203     igrid_GetNumRows [12]
                0.00    0.00       1/46005069266     igrid_GetNumCols [11]
                0.00    0.00       8/15          pgrid_GetPGridCount [192]
                0.00    0.00       4/7           wgrid_GetWGridCount [217]
                0.00    0.00       2/8074        mem_wgrid_push [82]
                0.00    0.00       1/398         scen_GetOutputDir [137]
                0.00    0.00       1/2           scen_GetLogMemoryMapFlag [231]
                0.00    0.00       1/1628        scen_Append2Log [101]
                0.00    0.00       1/3004        scen_GetLogFlag [89]
                0.00    0.00       1/1835        scen_GetLogFP [98]
-----------------------------------------------
                0.00    1.41       1/1           main [1]
[27]     0.1    0.00    1.41       1         mem_LogPartition [27]
                1.41    0.00      12/25          igrid_GetIGridCount [21]
                0.00    0.00       7/15          pgrid_GetPGridCount [192]
                0.00    0.00       3/7           wgrid_GetWGridCount [217]
-----------------------------------------------
                0.38    0.88 140968836/140968836     gdImageGif [25]
[28]     0.1    0.38    0.88 140968836         GIFNextPixel [28]
                0.69    0.20 140968800/188872425     gdImageGetPixel [30]
-----------------------------------------------
                0.00    1.22      11/11          gdif_ReadGIF [24]
[29]     0.1    0.00    1.22      11         gdImageCreateFromGif [29]
                0.11    1.01      11/11          ReadImage [31]
                0.10    0.00      11/11          gdImageColorTransparent [48]
                0.00    0.00      22/13943       GetDataBlock [57]
                0.00    0.00      11/11          ReadColorMap [195]
                0.00    0.00      11/47          gdImageCreate [175]
-----------------------------------------------
                0.23    0.07 47903625/188872425     gdif_ReadGIF [24]
                0.69    0.20 140968800/188872425     GIFNextPixel [28]
[30]     0.1    0.92    0.26 188872425         gdImageGetPixel [30]
                0.26    0.00 188872425/236779162     gdImageBoundsSafe [38]
-----------------------------------------------
                0.11    1.01      11/11          gdImageCreateFromGif [29]
[31]     0.1    0.11    1.01      11         ReadImage [31]
                0.51    0.07 47903625/47906737     gdImageSetPixel [36]
                0.30    0.13 47903647/47903647     LWZReadByte [37]
-----------------------------------------------
                0.00    0.91      11/11          igrid_ReadFiles [20]
[32]     0.1    0.00    0.91      11         igrid_echo_input [32]
                0.18    0.72      11/32          gdif_WriteGIF [22]
                0.00    0.00      11/398         scen_GetOutputDir [137]
                0.00    0.00      11/32          color_GetColortable [181]
-----------------------------------------------
                0.30    0.00  343144/1003761     spr_spread [4]
                0.59    0.00  660617/1003761     spr_urbanize_nghbr [34]
[33]     0.1    0.89    0.01 1003761         util_get_next_neighbor [33]
                0.01    0.00 1003761/6338911203     igrid_GetNumRows [12]
                0.00    0.00 1003761/46005069266     igrid_GetNumCols [11]
-----------------------------------------------
                0.04    0.67  680656/680656      spr_spread [4]
[34]     0.1    0.04    0.67  680656         spr_urbanize_nghbr [34]
                0.59    0.00  660617/1003761     util_get_next_neighbor [33]
                0.04    0.01  660617/47817727     spr_urbanize [18]
                0.01    0.00 2025405/6338911203     igrid_GetNumRows [12]
                0.01    0.00    1344/1629        scen_CloseLog [59]
                0.00    0.00  660617/4129874318     ran_random [14]
                0.00    0.00 2019859/46005069266     igrid_GetNumCols [11]
                0.00    0.00  729792/729792      scen_GetCriticalSlope [75]
                0.00    0.00    2688/4032        coeff_GetCurrentSlopeResist [88]
                0.00    0.00    1344/3004        scen_GetLogFlag [89]
                0.00    0.00    1344/1344        scen_GetLogSlopeWeightsFlag [124]
                0.00    0.00    1344/1628        scen_Append2Log [101]
                0.00    0.00    1344/1835        scen_GetLogFP [98]
-----------------------------------------------
                0.69    0.00      32/32          drv_driver [2]
[35]     0.1    0.69    0.00      32         util_img_intersection [35]
-----------------------------------------------
                0.00    0.00    3112/47906737     gdImageChar [67]
