Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           coeff_SetStartDiffusion [242]
                0.00    0.00       1/1           coeff_SetStartBreed [241]
                0.00    0.00       1/1           scen_GetCoeffBreedStart [277]
                0.00    0.00       1/1           coeff_SetStartSlopeResist [244]
                0.00    0.00       1/1           scen_GetCoeffSlopeResistStart [289]
                0.00    0.00       1/1           coeff_SetStartRoadGravity [243]
                0.00    0.00       1/1           scen_GetCoeffRoadGravityStart [285]
                0.00    0.00       1/1           scen_GetCoeffSpreadStop [295]
                0.00    0.00       1/1           coeff_SetStopDiffusion [252]
                0.00    0.00       1/1           scen_GetCoeffDiffusionStop [283]
                0.00    0.00       1/1           scen_GetCoeffBreedStop [279]
                0.00    0.00       1/1           coeff_SetStopSpread [255]
                0.00    0.00       1/1           scen_GetCoeffSlopeResistStop [291]
                0.00    0.00       1/1           coeff_SetStopBreed [251]
                0.00    0.00       1/1           coeff_SetStopRoadGravity [253]
                0.00    0.00       1/1           scen_GetCoeffRoadGravityStop [287]
                0.00    0.00       1/1           coeff_SetStopSlopeResist [254]
                0.00    0.00       1/1           coeff_SetStepDiffusion [247]
                0.00    0.00       1/1           scen_GetCoeffDiffusionStep [282]
                0.00    0.00       1/1           coeff_SetStepSpread [250]
                0.00    0.00       1/1           scen_GetCoeffSpreadStep [294]
                0.00    0.00       1/1           coeff_SetStepBreed [246]
                0.00    0.00       1/1           scen_GetCoeffBreedStep [278]
                0.00    0.00       1/1           scen_GetCoeffRoadGravityStep [286]
                0.00    0.00       1/1           coeff_SetStepSlopeResist [249]
                0.00    0.00       1/1           scen_GetCoeffSlopeResistStep [290]
                0.00    0.00       1/1           scen_GetCoeffDiffusionBestFit [280]
                0.00    0.00       1/1           coeff_SetStepRoadGravity [248]
                0.00    0.00       1/1           scen_GetCoeffSpreadBestFit [292]
                0.00    0.00       1/1           coeff_SetBestFitDiffusion [237]
                0.00    0.00       1/1           coeff_SetBestFitBreed [236]
                0.00    0.00       1/1           scen_GetCoeffBreedBestFit [276]
                0.00    0.00       1/1           coeff_SetBestFitSpread [240]
                0.00    0.00       1/1           coeff_SetBestFitSlopeResist [239]
                0.00    0.00       1/1           scen_GetCoeffSlopeResistBestFit [288]
                0.00    0.00       1/1           coeff_SetBestFitRoadGravity [238]
                0.00    0.00       1/1           scen_GetCoeffRoadGravityBestFit [284]
                0.00    0.00       1/1409        scen_GetEchoFlag [97]
                0.00    0.00       1/1           igrid_init [260]
                0.00    0.00       1/1           scen_GetScenarioFilename [311]
                0.00    0.00       1/1           scen_echo [316]
                0.00    0.00       1/1           coeff_LogStart [233]
                0.00    0.00       1/1           coeff_LogStop [235]
                0.00    0.00       1/1           coeff_LogStep [234]
                0.00    0.00       1/1           coeff_LogBestFit [232]
                0.00    0.00       1/1           mem_CheckMemory [264]
                0.00    0.00       1/2           scen_GetLogMemoryMapFlag [226]
                0.00    0.00       1/1           igrid_ValidateGrids [258]
                0.00    0.00       1/1           igrid_LogIt [257]
                0.00    0.00       1/1           igrid_VerifyInputs [259]
                0.00    0.00       1/1           pgrid_Init [267]
                0.00    0.00       1/1           proc_SetTotalRuns [274]
                0.00    0.00       1/1           proc_SetLastMonteCarlo [270]
                0.00    0.00       1/1153        scen_GetMonteCarloIterations [126]
                0.00    0.00       1/1           proc_SetNumRunsExecThisCPU [271]
                0.00    0.00       1/4696        proc_GetCurrentRun [78]
                0.00    0.00       1/1           coeff_CreateCoeffFile [231]
                0.00    0.00       1/391         igrid_GetUrbanCount [131]
                0.00    0.00       1/1           proc_SetStopYear [273]
                0.00    0.00       1/165         igrid_GetUrbanYear [140]
                0.00    0.00       1/2           coeff_GetStartDiffusion [224]
                0.00    0.00       1/1           proc_SetCurrentRun [269]
                0.00    0.00       1/1           landclass_Init [262]
                0.00    0.00       1/1           scen_GetLogLandclassSummaryFlag [301]
                0.00    0.00       1/1           landclass_LogIt [263]
                0.00    0.00       1/1           scen_GetLogDebugFlag [300]
                0.00    0.00       1/1           scen_GetPostprocessingFlag [309]
                0.00    0.00       1/9580        timer_Stop [72]
                0.00    0.00       1/1           scen_GetLogBaseStatsFlag [298]
                0.00    0.00       1/1           stats_LogBaseStats [321]
                0.00    0.00       1/257         proc_GetTotalRuns [134]
                0.00    0.00       1/1           scen_GetLogColortablesFlag [299]
                0.00    0.00       1/1           color_LogIt [256]
                0.00    0.00       1/1           scen_GetLogTransitionMatrixFlag [302]
                0.00    0.00       1/1347        scen_GetWriteCoeffFileFlag [105]
                0.00    0.00       1/1           stats_ConcatenateControlFiles [320]
                0.00    0.00       1/2           stats_CreateControlFile [228]
                0.00    0.00       1/2           stats_CreateStatsValFile [229]
                0.00    0.00       1/1           mem_LogMinFreeWGrids [265]
                0.00    0.00       1/1           stats_ConcatenateAvgFiles [319]
                0.00    0.00       1/1           coeff_ConcatenateFiles [230]
                0.00    0.00       1/1           scen_GetWhirlgifBinary [314]
                0.00    0.00       1/1345        scen_GetViewDeltatronAgingFlag [107]
                0.00    0.00       1/1345        scen_GetViewGrowthTypesFlag [108]
-----------------------------------------------
                1.87 1300.76      32/32          main [1]
[2]     99.2    1.87 1300.76      32         drv_driver [2]
                1.36 1298.77      64/64          grw_grow [3]
                0.62    0.00      32/32          util_img_intersection [35]
                0.01    0.00      64/64          stats_InitUrbanizationAttempts [62]
                0.00    0.00     128/2394137413     mem_GetTotalPixels [18]
                0.00    0.00     160/5003        proc_GetProcessingType [77]
                0.00    0.00     128/1153        scen_GetMonteCarloIterations [126]
                0.00    0.00     128/3004        scen_GetLogFlag [81]
                0.00    0.00     128/1835        scen_GetLogFP [90]
                0.00    0.00     128/1628        scen_Append2Log [94]
                0.00    0.00     128/1629        scen_CloseLog [93]
                0.00    0.00      96/1539        scen_GetDoingLanduseFlag [95]
                0.00    0.00      64/9580        timer_Start [71]
                0.00    0.00      64/64          proc_SetCurrentMonteCarlo [162]
                0.00    0.00      64/96          coeff_GetSavedSpread [149]
                0.00    0.00      64/96          coeff_SetCurrentDiffusion [151]
                0.00    0.00      64/96          coeff_GetSavedDiffusion [146]
                0.00    0.00      64/96          coeff_SetCurrentBreed [150]
                0.00    0.00      64/96          coeff_GetSavedBreed [145]
                0.00    0.00      64/96          coeff_SetCurrentSpread [154]
                0.00    0.00      64/96          coeff_SetCurrentSlopeResist [153]
                0.00    0.00      64/96          coeff_GetSavedSlopeResist [148]
                0.00    0.00      64/96          coeff_SetCurrentRoadGravity [152]
                0.00    0.00      64/96          coeff_GetSavedRoadGravity [147]
                0.00    0.00      64/9580        timer_Stop [72]
                0.00    0.00      64/64          scen_GetLogUrbanizationAttemptsFlag [165]
                0.00    0.00      64/64          stats_LogUrbanizationAttempts [166]
                0.00    0.00      64/64          scen_GetLogCoeffFlag [164]
                0.00    0.00      64/64          coeff_LogCurrent [160]
                0.00    0.00      32/32          pgrid_GetCumulatePtr [176]
                0.00    0.00      32/32          pgrid_GetLand1Ptr [177]
                0.00    0.00      32/1376        trans_GetClassSlope [101]
                0.00    0.00      32/2912        pgrid_GetZPtr [82]
                0.00    0.00      32/1376        trans_GetFTransition [102]
                0.00    0.00      32/1377        landclass_GetNewIndicesPtr [100]
                0.00    0.00      32/32          stats_Analysis [180]
                0.00    0.00      32/98          igrid_GetLanduseGridPtr [144]
                0.00    0.00      32/9771        igrid_GridRelease [70]
-----------------------------------------------
                1.36 1298.77      64/64          drv_driver [2]
[3]     99.0    1.36 1298.77      64         grw_grow [3]
              692.87  105.24    1344/1344        spr_spread [4]
                7.83  325.89    1344/1344        delta_deltatron [5]
                3.01  129.60    1344/1344        stats_Update [7]
               31.67    0.00    2816/6848        util_condition_gif [10]
                0.50    1.67      21/32          gdif_WriteGIF [21]
                0.35    0.00      64/1408        util_init_grid [16]
                0.14    0.00    1344/1344        landclass_GetUrbanCode [45]
                0.00    0.01    1344/1344        coeff_SelfModication [56]
                0.00    0.00    1536/2394137413     mem_GetTotalPixels [18]
                0.00    0.00    1344/4032        util_copy_grid [65]
                0.00    0.00    8234/14232       proc_GetCurrentYear [69]
                0.00    0.00    4160/9771        igrid_GridRelease [70]
                0.00    0.00    2880/5003        proc_GetProcessingType [77]
                0.00    0.00    2816/2816        proc_GetStopYear [83]
                0.00    0.00    2688/2688        igrid_GetLanduseYear [88]
                0.00    0.00    2688/8072        mem_GetWGridPtr [76]
                0.00    0.00    2688/8072        mem_GetWGridFree [75]
                0.00    0.00    2688/2688        stats_SetSDG [89]
                0.00    0.00    1408/9580        timer_Start [71]
                0.00    0.00    1408/1408        pgrid_GetDeltatronPtr [98]
                0.00    0.00    1408/1539        scen_GetDoingLanduseFlag [95]
                0.00    0.00    1408/1412        igrid_GetUrbanGridPtr [96]
                0.00    0.00    1408/1409        scen_GetEchoFlag [97]
                0.00    0.00    1408/3004        scen_GetLogFlag [81]
                0.00    0.00    1408/9580        timer_Stop [72]
                0.00    0.00    1408/1408        scen_GetLogProcessingStatusFlag [99]
                0.00    0.00    1344/1377        landclass_GetNewIndicesPtr [100]
                0.00    0.00    1344/1346        landclass_GetClassesPtr [106]
                0.00    0.00    1344/1344        landclass_GetReducedClassesPtr [114]
                0.00    0.00    1344/1344        igrid_GetBackgroundGridPtr [110]
                0.00    0.00    1344/4037        igrid_GetSlopeGridPtr [79]
                0.00    0.00    1344/2912        pgrid_GetZPtr [82]
                0.00    0.00    1344/1344        pgrid_GetLand2Ptr [115]
                0.00    0.00    1344/1376        trans_GetClassSlope [101]
                0.00    0.00    1344/1376        trans_GetFTransition [102]
                0.00    0.00    1344/1344        stats_GetPercentUrban [119]
                0.00    0.00    1344/1344        stats_GetGrowthRate [118]
                0.00    0.00    1344/1344        coeff_WriteCurrentCoeff [109]
                0.00    0.00    1344/1344        proc_IncrementCurrentYear [116]
                0.00    0.00    1344/1344        stats_SetSNG [123]
                0.00    0.00    1344/1344        stats_SetRT [122]
                0.00    0.00    1344/1344        stats_SetOG [120]
                0.00    0.00    1344/1345        scen_GetViewGrowthTypesFlag [108]
                0.00    0.00    1344/1344        stats_SetPOP [121]
                0.00    0.00     256/1153        scen_GetMonteCarloIterations [126]
                0.00    0.00     256/257         proc_GetTotalRuns [134]
                0.00    0.00     213/1833        proc_GetCurrentMonteCarlo [91]
                0.00    0.00     213/4696        proc_GetCurrentRun [78]
                0.00    0.00     128/416         util_trim [129]
                0.00    0.00     126/126         timer_Format [143]
                0.00    0.00      64/165         igrid_GetUrbanYear [140]
                0.00    0.00      64/64          proc_SetCurrentYear [163]
                0.00    0.00      64/1835        scen_GetLogFP [90]
                0.00    0.00      64/1628        scen_Append2Log [94]
                0.00    0.00      64/64          proc_GetNumRunsExecThisCPU [161]
                0.00    0.00      64/64          timer_Read [167]
                0.00    0.00      64/1629        scen_CloseLog [93]
                0.00    0.00      64/98          igrid_GetLanduseGridPtr [144]
                0.00    0.00      21/398         scen_GetOutputDir [130]
                0.00    0.00      21/32          color_GetColortable [175]
-----------------------------------------------
              692.87  105.24    1344/1344        grw_grow [3]
[4]     60.8  692.87  105.24    1344         spr_spread [4]
               30.23    0.00    2688/6848        util_condition_gif [10]
               25.57    0.00 4780835903/6338920924     igrid_GetNumRows [12]
               24.34    0.00    1344/1347        util_count_pixels [14]
                7.33    0.00    1344/1408        util_init_grid [16]
                6.68    0.00 7015931298/46005084533     igrid_GetNumCols [11]
                3.76    0.85 111571542/2619426100     util_count_neighbors [9]
                3.37    0.62 47157110/47817727     spr_urbanize [17]
                1.18    0.00 198569525/4129874318     ran_random [13]
                0.01    0.89  661961/661961      spr_urbanize_nghbr [34]
                0.42    0.00  343144/1003761     util_get_next_neighbor [29]
                0.00    0.00    2688/2394137413     mem_GetTotalPixels [18]
                0.00    0.00    4032/9580        timer_Start [71]
                0.00    0.00    4032/9580        timer_Stop [72]
                0.00    0.00    4032/9771        igrid_GridRelease [70]
                0.00    0.00    2688/8072        mem_GetWGridPtr [76]
                0.00    0.00    2688/8072        mem_GetWGridFree [75]
                0.00    0.00    1344/2688        coeff_GetCurrentRoadGravity [86]
                0.00    0.00    1344/2688        coeff_GetCurrentDiffusion [85]
                0.00    0.00    1344/2688        coeff_GetCurrentBreed [84]
                0.00    0.00    1344/2688        coeff_GetCurrentSpread [87]
                0.00    0.00    1344/1344        igrid_GetExcludedGridPtr [111]
                0.00    0.00    1344/14232       proc_GetCurrentYear [69]
                0.00    0.00    1344/1344        igrid_GetRoadGridPtrByYear [112]
                0.00    0.00    1344/4037        igrid_GetSlopeGridPtr [79]
-----------------------------------------------
                7.83  325.89    1344/1344        grw_grow [3]
[5]     25.4    7.83  325.89    1344         delta_deltatron [5]
              165.89  155.33    1344/1344        delta_phase2 [6]
                0.83    0.81 136189704/962828562     util_get_neighbor [15]
                1.51    0.00 254431502/4129874318     ran_random [13]
                0.86    0.00 160484242/6338920924     igrid_GetNumRows [12]
                0.58    0.00 612209877/46005084533     igrid_GetNumCols [11]
                0.05    0.00 94316288/276575092     landclass_GetNumLandclasses [44]
                0.04    0.00 28682068/28682068     landclass_GetNumReducedclasses [51]
                0.00    0.00    1344/4032        util_copy_grid [65]
                0.00    0.00    2688/9580        timer_Start [71]
                0.00    0.00    2688/9580        timer_Stop [72]
-----------------------------------------------
              165.89  155.33    1344/1344        delta_deltatron [5]
[6]     24.5  165.89  155.33    1344         delta_phase2 [6]
               84.45   19.09 2507854558/2619426100     util_count_neighbors [9]
               15.89    0.00 2685758045/4129874318     ran_random [13]
               15.11    0.00    1344/6848        util_condition_gif [10]
                5.01    4.89 826638858/962828562     util_get_neighbor [15]
                8.20    0.00 8623561411/46005084533     igrid_GetNumCols [11]
                2.56    0.00 1557987392/2394137413     mem_GetTotalPixels [18]
                0.09    0.00 177903487/276575092     landclass_GetNumLandclasses [44]
                0.02    0.00 3714816/6338920924     igrid_GetNumRows [12]
                0.00    0.00    1344/4032        util_copy_grid [65]
                0.00    0.00    1344/9580        timer_Start [71]
                0.00    0.00    1344/1345        scen_GetViewDeltatronAgingFlag [107]
                0.00    0.00    1344/9580        timer_Stop [72]
-----------------------------------------------
                3.01  129.60    1344/1344        grw_grow [3]
[7]     10.1    3.01  129.60    1344         stats_Update [7]
              113.45   14.78    1344/1348        stats_compute_stats [8]
                1.38    0.00 836138880/2394137413     mem_GetTotalPixels [18]
                0.00    0.00    3072/14232       proc_GetCurrentYear [69]
                0.00    0.00    2688/8072        mem_GetWGridPtr [76]
                0.00    0.00    2688/8072        mem_GetWGridFree [75]
                0.00    0.00    1536/2912        pgrid_GetZPtr [82]
                0.00    0.00    1536/9771        igrid_GridRelease [70]
                0.00    0.00    1536/5003        proc_GetProcessingType [77]
                0.00    0.00    1344/1348        igrid_GetIGridExcludedPixelCount [103]
                0.00    0.00    1344/1348        igrid_GetIGridRoadPixelCount [104]
                0.00    0.00    1344/4037        igrid_GetSlopeGridPtr [79]
                0.00    0.00    1344/2688        coeff_GetCurrentDiffusion [85]
                0.00    0.00    1344/2688        coeff_GetCurrentSpread [87]
                0.00    0.00    1344/2688        coeff_GetCurrentBreed [84]
                0.00    0.00    1344/4032        coeff_GetCurrentSlopeResist [80]
                0.00    0.00    1344/2688        coeff_GetCurrentRoadGravity [86]
                0.00    0.00    1344/1344        igrid_TestForUrbanYear [113]
                0.00    0.00     192/192         igrid_GetUrbanGridPtrByYear [137]
                0.00    0.00     192/398         scen_GetOutputDir [130]
                0.00    0.00     192/4696        proc_GetCurrentRun [78]
                0.00    0.00     192/192         stats_Save [139]
-----------------------------------------------
                0.34    0.04       4/1348        stats_Init [38]
              113.45   14.78    1344/1348        stats_Update [7]
[8]      9.8  113.79   14.82    1348         stats_compute_stats [8]
                7.89    0.00 8297067936/46005084533     igrid_GetNumCols [11]
                6.93    0.00 1295070252/6338920924     igrid_GetNumRows [12]
                0.00    0.00    1348/2394137413     mem_GetTotalPixels [18]
-----------------------------------------------
                3.76    0.85 111571542/2619426100     spr_spread [4]
               84.45   19.09 2507854558/2619426100     delta_phase2 [6]
[9]      8.2   88.20   19.94 2619426100         util_count_neighbors [9]
               19.94    0.00 20955408800/46005084533     igrid_GetNumCols [11]
-----------------------------------------------
               15.11    0.00    1344/6848        delta_phase2 [6]
               30.23    0.00    2688/6848        spr_spread [4]
               31.67    0.00    2816/6848        grw_grow [3]
[10]     5.9   77.01    0.00    6848         util_condition_gif [10]
-----------------------------------------------
                0.00    0.00       1/46005084533     mem_Init [28]
                0.00    0.00       4/46005084533     stats_Init [38]
                0.00    0.00 1003761/46005084533     util_get_next_neighbor [29]
                0.00    0.00 1613832/46005084533     gdif_WriteColorKey [40]
                0.00    0.00 1981851/46005084533     spr_urbanize_nghbr [34]
                0.02    0.00 17422265/46005084533     trans_Init [48]
                0.05    0.00 47920983/46005084533     gdif_ReadGIF [25]
                0.14    0.00 152161938/46005084533     spr_urbanize [17]
                0.27    0.00 278800576/46005084533     gdif_WriteGIF [21]
                0.58    0.00 612209877/46005084533     delta_deltatron [5]
                6.68    0.00 7015931298/46005084533     spr_spread [4]
                7.89    0.00 8297067936/46005084533     stats_compute_stats [8]
                8.20    0.00 8623561411/46005084533     delta_phase2 [6]
               19.94    0.00 20955408800/46005084533     util_count_neighbors [9]
[11]     3.3   43.77    0.00 46005084533         igrid_GetNumCols [11]
-----------------------------------------------
                0.00    0.00       1/6338920924     mem_Init [28]
                0.00    0.00       4/6338920924     stats_Init [38]
                0.00    0.00    2766/6338920924     trans_Init [48]
                0.00    0.00   88629/6338920924     gdif_WriteGIF [21]
                0.01    0.00 1003761/6338920924     util_get_next_neighbor [29]
                0.01    0.00 1981851/6338920924     spr_urbanize_nghbr [34]
                0.02    0.00 3714816/6338920924     delta_phase2 [6]
                0.26    0.00 47817727/6338920924     spr_urbanize [17]
                0.26    0.00 47920972/6338920924     gdif_ReadGIF [25]
                0.86    0.00 160484242/6338920924     delta_deltatron [5]
                6.93    0.00 1295070252/6338920924     stats_compute_stats [8]
               25.57    0.00 4780835903/6338920924     spr_spread [4]
[12]     2.6   33.90    0.00 6338920924         igrid_GetNumRows [12]
-----------------------------------------------
                0.00    0.00  660617/4129874318     spr_urbanize_nghbr [34]
                0.16    0.00 27626067/4129874318     spr_urbanize [17]
                1.18    0.00 198569525/4129874318     spr_spread [4]
                1.51    0.00 254431502/4129874318     delta_deltatron [5]
                5.70    0.00 962828562/4129874318     util_get_neighbor [15]
               15.89    0.00 2685758045/4129874318     delta_phase2 [6]
[13]     1.9   24.44    0.00 4129874318         ran_random [13]
-----------------------------------------------
                0.05    0.00       3/1347        igrid_ReadFiles [20]
               24.34    0.00    1344/1347        spr_spread [4]
[14]     1.9   24.39    0.00    1347         util_count_pixels [14]
-----------------------------------------------
                0.83    0.81 136189704/962828562     delta_deltatron [5]
                5.01    4.89 826638858/962828562     delta_phase2 [6]
[15]     0.9    5.84    5.70 962828562         util_get_neighbor [15]
                5.70    0.00 962828562/4129874318     ran_random [13]
-----------------------------------------------
                0.35    0.00      64/1408        grw_grow [3]
                7.33    0.00    1344/1408        spr_spread [4]
[16]     0.6    7.68    0.00    1408         util_init_grid [16]
                0.00    0.00    1408/2394137413     mem_GetTotalPixels [18]
-----------------------------------------------
                0.05    0.01  660617/47817727     spr_urbanize_nghbr [34]
                3.37    0.62 47157110/47817727     spr_spread [4]
[17]     0.3    3.42    0.63 47817727         spr_urbanize [17]
                0.26    0.00 47817727/6338920924     igrid_GetNumRows [12]
                0.16    0.00 27626067/4129874318     ran_random [13]
                0.14    0.00 152161938/46005084533     igrid_GetNumCols [11]
                0.03    0.00 30390258/30390258     stats_IncrementZFailure [52]
                0.02    0.00 11472948/11472948     stats_IncrementUrbanSuccess [53]
                0.01    0.00 3868007/3868007     stats_IncrementSlopeFailure [55]
                0.01    0.00 1680432/1680432     stats_IncrementDeltaFailure [59]
                0.01    0.00  406082/406082      stats_IncrementEcludedFailure [60]
-----------------------------------------------
                0.00    0.00       1/2394137413     stats_Init [38]
                0.00    0.00     128/2394137413     drv_driver [2]
                0.00    0.00    1348/2394137413     stats_compute_stats [8]
                0.00    0.00    1408/2394137413     util_init_grid [16]
                0.00    0.00    1536/2394137413     grw_grow [3]
                0.00    0.00    2688/2394137413     spr_spread [4]
                0.00    0.00    4032/2394137413     util_copy_grid [65]
                1.38    0.00 836138880/2394137413     stats_Update [7]
                2.56    0.00 1557987392/2394137413     delta_phase2 [6]
[18]     0.3    3.94    0.00 2394137413         mem_GetTotalPixels [18]
-----------------------------------------------
                                                 <spontaneous>
[19]     0.3    3.86    0.00                 mem_GetPackedBytesPerGrid [19]
-----------------------------------------------
                0.00    3.62       1/1           main [1]
[20]     0.3    0.00    3.62       1         igrid_ReadFiles [20]
                0.00    2.04      11/12          igrid_Debug [24]
                0.00    1.14      11/11          igrid_echo_input [31]
                0.22    0.00      11/11          grid_SetMinMax [42]
                0.17    0.00      11/11          grid_histogram [43]
                0.05    0.00       3/1347        util_count_pixels [14]
                0.00    0.00      11/11          mem_GetIGridPtr [192]
-----------------------------------------------
                0.26    0.87      11/32          igrid_echo_input [31]
                0.50    1.67      21/32          grw_grow [3]
[21]     0.3    0.76    2.54      32         gdif_WriteGIF [21]
                0.77    1.50      32/36          gdImageGif [22]
                0.27    0.00 278800576/46005084533     igrid_GetNumCols [11]
                0.00    0.00   88629/6338920924     igrid_GetNumRows [12]
                0.00    0.00      21/21          gdImageString [64]
                0.00    0.00    8192/9216        gdImageColorAllocate [73]
                0.00    0.00     192/1835        scen_GetLogFP [90]
                0.00    0.00      32/9580        timer_Start [71]
                0.00    0.00      32/3004        scen_GetLogFlag [81]
                0.00    0.00      32/47          gdImageCreate [169]
                0.00    0.00      32/47          gdImageDestroy [170]
                0.00    0.00      32/9580        timer_Stop [72]
                0.00    0.00      32/79          scen_GetLogWritesFlag [158]
                0.00    0.00      32/1628        scen_Append2Log [94]
                0.00    0.00      32/1629        scen_CloseLog [93]
-----------------------------------------------
                0.10    0.19       4/36          gdif_WriteColorKey [40]
                0.77    1.50      32/36          gdif_WriteGIF [21]
[22]     0.2    0.87    1.69      36         gdImageGif [22]
                0.32    1.31 140968836/140968836     GIFNextPixel [27]
                0.03    0.02 3087241/3087241     output [50]
                0.01    0.00     823/823         cl_hash [58]
                0.00    0.00     216/216         Putword [135]
-----------------------------------------------
                1.14    0.00      12/25          mem_LogPartition [30]
                1.23    0.00      13/25          mem_Init [28]
[23]     0.2    2.37    0.00      25         igrid_GetIGridCount [23]
-----------------------------------------------
                0.00    0.19       1/12          main [1]
                0.00    2.04      11/12          igrid_ReadFiles [20]
[24]     0.2    0.00    2.23      12         igrid_Debug [24]
                0.40    1.83      11/11          gdif_ReadGIF [25]
                0.00    0.00      11/11          grid_dump [190]
                0.00    0.00      11/11          scen_GetEchoImageFlag [193]
-----------------------------------------------
                0.40    1.83      11/11          igrid_Debug [24]
[25]     0.2    0.40    1.83      11         gdif_ReadGIF [25]
                0.00    1.08      11/11          gdImageCreateFromGif [32]
                0.39    0.05 47903625/188872425     gdImageGetPixel [26]
                0.26    0.00 47920972/6338920924     igrid_GetNumRows [12]
                0.05    0.00 47920983/46005084533     igrid_GetNumCols [11]
                0.00    0.00      33/1835        scen_GetLogFP [90]
                0.00    0.00      11/9580        timer_Start [71]
                0.00    0.00      11/3004        scen_GetLogFlag [81]
                0.00    0.00      11/47          gdImageDestroy [170]
                0.00    0.00      11/9580        timer_Stop [72]
                0.00    0.00      11/79          scen_GetLogWritesFlag [158]
                0.00    0.00      11/1628        scen_Append2Log [94]
                0.00    0.00      11/1629        scen_CloseLog [93]
-----------------------------------------------
                0.39    0.05 47903625/188872425     gdif_ReadGIF [25]
                1.16    0.15 140968800/188872425     GIFNextPixel [27]
[26]     0.1    1.55    0.21 188872425         gdImageGetPixel [26]
                0.21    0.00 188872425/236779162     gdImageBoundsSafe [41]
-----------------------------------------------
                0.32    1.31 140968836/140968836     gdImageGif [22]
[27]     0.1    0.32    1.31 140968836         GIFNextPixel [27]
                1.16    0.15 140968800/188872425     gdImageGetPixel [26]
-----------------------------------------------
                0.02    1.23       1/1           main [1]
[28]     0.1    0.02    1.23       1         mem_Init [28]
                1.23    0.00      13/25          igrid_GetIGridCount [23]
                0.00    0.00       1/6338920924     igrid_GetNumRows [12]
                0.00    0.00       1/46005084533     igrid_GetNumCols [11]
                0.00    0.00       8/15          pgrid_GetPGridCount [186]
                0.00    0.00       4/7           wgrid_GetWGridCount [211]
                0.00    0.00       2/8074        mem_wgrid_push [74]
                0.00    0.00       1/398         scen_GetOutputDir [130]
                0.00    0.00       1/2           scen_GetLogMemoryMapFlag [226]
                0.00    0.00       1/1628        scen_Append2Log [94]
                0.00    0.00       1/3004        scen_GetLogFlag [81]
                0.00    0.00       1/1835        scen_GetLogFP [90]
                0.00    0.00       1/1629        scen_CloseLog [93]
-----------------------------------------------
                0.42    0.00  343144/1003761     spr_spread [4]
                0.81    0.00  660617/1003761     spr_urbanize_nghbr [34]
[29]     0.1    1.23    0.01 1003761         util_get_next_neighbor [29]
                0.01    0.00 1003761/6338920924     igrid_GetNumRows [12]
                0.00    0.00 1003761/46005084533     igrid_GetNumCols [11]
-----------------------------------------------
                0.00    1.14       1/1           main [1]
[30]     0.1    0.00    1.14       1         mem_LogPartition [30]
                1.14    0.00      12/25          igrid_GetIGridCount [23]
                0.00    0.00       7/15          pgrid_GetPGridCount [186]
                0.00    0.00       3/7           wgrid_GetWGridCount [211]
-----------------------------------------------
                0.00    1.14      11/11          igrid_ReadFiles [20]
[31]     0.1    0.00    1.14      11         igrid_echo_input [31]
                0.26    0.87      11/32          gdif_WriteGIF [21]
                0.00    0.00      11/398         scen_GetOutputDir [130]
                0.00    0.00      11/32          color_GetColortable [175]
-----------------------------------------------
                0.00    1.08      11/11          gdif_ReadGIF [25]
[32]     0.1    0.00    1.08      11         gdImageCreateFromGif [32]
                0.08    0.89      11/11          ReadImage [33]
                0.11    0.00      11/11          gdImageColorTransparent [46]
                0.00    0.00      22/13943       GetDataBlock [61]
                0.00    0.00      11/11          ReadColorMap [189]
                0.00    0.00      11/47          gdImageCreate [169]
-----------------------------------------------
                0.08    0.89      11/11          gdImageCreateFromGif [32]
[33]     0.1    0.08    0.89      11         ReadImage [33]
                0.42    0.05 47903625/47906737     gdImageSetPixel [36]
                0.32    0.10 47903647/47903647     LWZReadByte [37]
-----------------------------------------------
                0.01    0.89  661961/661961      spr_spread [4]
[34]     0.1    0.01    0.89  661961         spr_urbanize_nghbr [34]
                0.81    0.00  660617/1003761     util_get_next_neighbor [29]
                0.05    0.01  660617/47817727     spr_urbanize [17]
                0.01    0.00 1981851/6338920924     igrid_GetNumRows [12]
                0.00    0.00  660617/4129874318     ran_random [13]
                0.00    0.00 1981851/46005084533     igrid_GetNumCols [11]
                0.00    0.00  729792/729792      scen_GetCriticalSlope [67]
                0.00    0.00    2688/4032        coeff_GetCurrentSlopeResist [80]
                0.00    0.00    1344/3004        scen_GetLogFlag [81]
                0.00    0.00    1344/1344        scen_GetLogSlopeWeightsFlag [117]
                0.00    0.00    1344/1628        scen_Append2Log [94]
                0.00    0.00    1344/1835        scen_GetLogFP [90]
                0.00    0.00    1344/1629        scen_CloseLog [93]
-----------------------------------------------
                0.62    0.00      32/32          drv_driver [2]
[35]     0.0    0.62    0.00      32         util_img_intersection [35]
-----------------------------------------------
                0.00    0.00    3112/47906737     gdImageChar [63]
                0.42    0.05 47903625/47906737     ReadImage [33]
[36]     0.0    0.42    0.05 47906737         gdImageSetPixel [36]
                0.05    0.00 47906737/236779162     gdImageBoundsSafe [41]
-----------------------------------------------
                0.32    0.10 47903647/47903647     ReadImage [33]
[37]     0.0    0.32    0.10 47903647         LWZReadByte [37]
                0.10    0.00 2518350/2518350     GetCode [47]
